ep1,ep2,ep3,ep4,ep5,ep6,ep7,ep8
902.691772,870.604736,1487.866943,938.068787,920.495422,674.44989,1153.963989,1359.858643
919.590149,853.379517,1548.671875,903.922852,872.082458,668.314758,1195.802856,1321.70459
899.852966,877.020996,1523.433105,997.570557,942.063599,671.045227,1146.863525,1319.822754
907.688782,922.537598,1520.516357,992.004272,1000.375977,670.055542,1210.607422,1401.441284
960.084717,841.576233,1452.484497,960.616089,1042.040771,723.122803,1196.94043,1308.79248
911.71637,871.924072,1503.78479,960.427124,1059.97168,701.210205,1235.098633,1312.679932
923.658386,859.871521,1486.052979,950.292725,1063.747437,713.788269,1167.380615,1361.855347
878.724854,849.410339,1491.553345,989.888733,1042.237305,709.771118,1189.919312,1315.248535
891.754517,875.329956,1433.361816,940.100647,1081.348755,766.616272,1149.251099,1312.849243
826.073792,853.864136,1507.398438,1007.456116,981.525879,715.514038,1084.385742,1278.042358
910.05542,884.346313,1527.212036,974.633118,1031.504517,699.634094,1160.777222,1323.480225
925.3172,831.120789,1568.78894,908.502808,1040.117676,716.461609,1119.044434,1275.233887
937.173279,822.301147,1534.464233,930.952759,1023.60553,727.71875,1089.065308,1343.238403
945.185364,845.765747,1532.329468,958.834595,1028.777344,737.679565,1098.730713,1305.352783
898.165771,841.247192,1503.031128,936.845886,991.390076,769.118896,1077.277832,1347.356323
894.678406,850.525269,1570.208374,930.82959,1022.652466,758.936279,1032.561157,1392.129883
874.014954,843.202393,1463.754395,939.578613,1041.800659,735.810242,1085.406738,1364.140869
876.684448,845.942993,1480.169067,935.27179,1012.384644,721.203369,1125.789673,1306.221924
857.124512,837.935181,1454.78833,972.479919,1035.968994,710.375244,1115.099731,1270.072998
857.148621,828.180847,1465.598755,922.539368,1030.315796,742.326355,1080.887085,1385.569214
887.80658,899.794189,1514.033203,948.418335,1033.356934,704.361816,1064.030029,1347.011475
845.107544,870.566162,1452.967773,959.115723,1009.18457,743.019775,1093.239258,1414.039185
820.747192,854.334534,1417.538452,965.132507,1041.611572,732.144836,1082.118896,1375.890503
803.94574,859.429932,1460.30957,965.617859,982.658691,690.457581,1106.065552,1395.799805
858.401001,873.876648,1457.190063,937.110657,992.002075,732.065247,1114.567017,1356.905884
813.848267,789.182678,1501.030151,933.506775,980.726135,759.915222,1108.610718,1359.979126
778.116455,811.159546,1449.981812,988.15625,970.585388,765.903198,1042.48938,1359.882935
791.304077,841.303284,1524.453735,960.770691,970.887573,726.237976,1053.542114,1393.405396
829.151855,836.736511,1542.558838,960.877319,1062.024536,796.136719,1084.220947,1397.813354
810.476624,877.740662,1509.942749,961.998535,1017.048645,730.357727,1101.547974,1336.323486
820.038452,875.645447,1494.005249,990.411438,1019.572083,749.339478,1068.732422,1411.050171
814.601807,889.942871,1523.58606,989.370117,978.84613,770.257324,1028.214111,1386.008057
784.523804,832.608398,1456.145386,950.188354,1002.346802,779.178284,1122.21936,1511.050171
781.326782,848.503967,1434.274414,953.336731,1004.888794,754.147705,1133.686646,1436.409058
815.954834,821.919922,1454.589966,996.664551,1007.153992,679.080688,1108.005371,1365.80127
824.208374,881.96814,1519.764648,984.859863,975.707031,713.266785,1081.178833,1456.499268
854.418884,833.784485,1436.666504,964.116516,967.175049,705.62146,1124.971436,1505.937378
813.696777,853.180603,1445.970459,981.537231,960.637268,704.156067,1123.739136,1453.755615
888.748474,835.506714,1489.060791,950.497925,971.879333,705.769836,1148.130981,1477.84668
814.169739,862.266418,1490.397461,1012.547363,991.894714,716.600891,1136.345459,1468.03064
896.214966,852.72876,1488.998291,986.617126,997.623657,682.646667,1115.392212,1390.592041
836.028259,832.839417,1415.753418,967.652527,954.24884,696.759033,1139.266846,1401.80127
806.569519,798.438782,1449.694458,979.098389,901.367554,682.05011,1155.824097,1412.588623
824.928894,864.27771,1440.68457,912.930725,974.249329,660.737,1092.070801,1362.274658
840.788879,849.112244,1506.33252,930.411682,950.846252,693.684021,1083.376587,1418.329102
842.214844,890.843323,1440.754517,941.964783,992.627747,684.135559,1090.943848,1376.986816
815.913879,844.424316,1439.766724,960.09259,886.902161,679.616211,1047.198242,1422.745117
794.800049,855.301575,1425.769897,879.760803,848.162415,632.492249,1046.515381,1386.320801
817.307068,866.135742,1460.507446,913.267517,893.137329,663.54364,1086.716797,1529.704956
813.004211,884.544922,1374.126587,973.471375,886.953125,675.05835,1097.569214,1440.630737
818.430298,873.604309,1460.059448,936.757751,920.065979,707.772156,1089.993774,1426.633057
783.24707,882.437683,1436.38208,908.430115,890.132446,645.106018,1152.903931,1489.187256
794.82135,899.108398,1401.879517,917.277588,871.517334,695.306335,1106.00415,1555.510376
865.085327,879.500427,1441.027588,948.602478,842.238098,725.679382,1122.575806,1604.803345
825.584656,853.85144,1443.957153,929.59436,887.943542,656.303894,1156.883789,1483.440308
840.273743,876.123047,1462.046631,966.261047,851.73291,643.424011,1145.100708,1533.59436
825.961243,866.307617,1474.963135,922.732971,857.96759,687.442932,1075.213623,1470.47937
837.65863,840.59436,1482.792725,988.983765,908.092957,680.141602,1189.897705,1467.872681
806.908508,863.157471,1469.152344,945.532104,896.749451,695.326538,1128.920654,1443.698486
783.549072,842.410217,1551.029541,1037.969971,878.039368,694.594116,1144.849976,1526.107788
828.121521,849.384521,1521.332886,1007.481262,891.51355,690.332642,1162.76062,1459.597412
865.082458,847.008545,1476.479248,979.28363,914.429504,670.457764,1100.438843,1493.098633
863.466309,891.682556,1500.985718,957.158875,864.705383,658.731873,1148.418457,1511.359375
892.188049,928.414612,1440.857056,957.262817,872.162842,672.867615,1109.952148,1452.658936
923.392273,866.848389,1471.027954,968.466553,879.989746,698.417969,1102.766724,1480.606079
852.292725,904.191406,1496.035156,952.576782,906.937378,707.410706,1125.140259,1434.069946
903.22998,842.903381,1509.818481,930.342285,990.351013,754.216492,1189.354126,1445.156372
891.30603,870.356567,1513.522949,909.545776,1048.144287,781.747192,1177.209229,1506.43811
815.688782,843.124451,1459.469971,948.242065,953.910889,757.986023,1207.146973,1507.601074
860.968201,859.418213,1443.016602,943.456238,1012.720886,760.991089,1122.528564,1502.791504
814.949219,894.874695,1482.439697,925.388428,919.170837,712.030457,1171.054321,1517.263672
796.798584,874.377014,1476.696899,928.607605,965.770386,711.735168,1148.988281,1484.910034
832.531311,897.38324,1487.936401,906.568298,970.449341,702.717041,1175.289429,1428.449707
838.942261,904.454895,1467.247437,911.619324,1001.113586,680.75,1217.77356,1446.184814
854.657288,894.684998,1527.969727,931.368713,966.139954,675.017639,1138.569946,1423.966309
824.550354,870.447327,1495.417969,878.905945,980.211792,710.739075,1164.038574,1396.443848
804.18042,868.407898,1430.833618,880.758057,937.416443,736.016479,1153.863037,1414.237549
893.435852,892.272705,1503.051514,937.601685,941.296936,695.828552,1171.512939,1377.168457
804.174316,857.464172,1471.230347,947.414001,891.819092,709.020508,1190.99646,1350.228394
793.908936,838.832947,1507.401001,929.430725,979.599426,725.5672,1177.41748,1370.172485
848.119568,811.861145,1456.042603,917.337585,975.77887,702.384766,1160.634766,1410.181274
858.237183,858.070435,1492.47998,897.161133,920.457214,740.23407,1168.366577,1391.417969
807.035828,858.923218,1467.528198,905.517761,906.689575,688.02771,1198.108154,1414.169678
882.876892,842.978638,1439.861572,914.864624,898.171143,693.174927,1170.385376,1401.93103
867.767151,845.176514,1457.728394,904.970093,942.88739,757.536987,1082.911987,1432.837769
799.864258,865.122192,1455.645386,943.46814,922.908691,666.869568,1119.29834,1428.824585
823.123413,828.123535,1455.153198,947.467407,914.775085,634.602905,1132.18042,1487.65979
803.206116,855.588684,1447.805176,940.782715,852.972351,625.590149,1114.294678,1386.256714
744.159912,857.908936,1420.914795,946.172485,877.56012,638.553406,1113.702393,1357.629028
775.228943,877.115112,1488.791382,940.858459,876.343079,646.811523,1137.490967,1397.283813
816.394165,830.255005,1458.557617,914.762939,875.37085,664.718689,1121.946655,1394.147705
845.542236,821.280273,1474.529419,954.203369,892.314575,639.226685,1187.242065,1396.073975
836.104919,843.782776,1513.465332,941.920593,921.532532,641.275696,1160.972656,1399.174072
836.964111,772.817139,1547.170166,943.187988,906.605896,657.299622,1118.218262,1389.51123
829.391541,817.431519,1510.458984,964.077637,860.414551,671.324158,1201.061401,1328.150635
817.052734,758.717834,1514.691772,950.203369,883.843323,663.455933,1201.122314,1337.541626
789.427917,752.074524,1480.786133,927.102112,887.08606,654.286682,1180.935669,1317.690186
804.190002,769.950623,1495.162231,981.624146,894.447815,654.606201,1144.142456,1372.842529
836.374146,741.5448,1492.859985,978.644104,941.742554,639.399048,1119.58667,1353.335815
853.232117,787.018066,1539.829956,992.810425,958.392822,625.721375,1100.386963,1370.891724
829.811218,748.329041,1504.419678,990.421143,907.678894,650.176697,1105.051392,1383.263062
834.37146,747.239014,1442.735229,932.967834,870.89917,646.626099,1250.40918,1387.508667
842.008911,802.889648,1480.692383,945.66864,832.118408,656.064331,1231.109253,1391.560669
773.349304,745.045959,1492.820923,935.836609,858.8526,660.47168,1214.970947,1392.571289
805.768311,766.023193,1518.638184,938.503967,918.96759,648.45752,1213.421265,1391.55603
841.19043,777.834595,1500.329956,929.854919,843.249634,650.431702,1235.842651,1319.740356
862.477417,798.245178,1447.229614,944.621765,884.025818,645.143982,1275.359863,1325.063965
800.646118,830.171997,1415.115723,963.057312,901.460693,667.54187,1236.982544,1354.751587
834.54364,814.418457,1472.629028,931.397949,832.983521,690.182129,1290.967407,1348.569824
777.342712,864.362427,1453.303589,941.129761,838.226807,660.550537,1205.547974,1334.338379
877.323792,820.192383,1434.248413,930.594971,874.264893,637.546021,1231.554321,1358.930542
779.644104,825.946777,1478.763306,913.715088,897.798157,647.723328,1154.058716,1484.543579
820.362244,798.707642,1459.758667,955.527649,885.25293,645.16333,1181.381226,1370.946655
815.104675,811.839233,1527.035645,932.994629,871.547791,655.644897,1121.560913,1412.338501
831.135254,773.917664,1503.498779,942.502625,898.260742,661.961548,1172.44165,1416.399902
869.433716,880.940674,1489.746094,966.184998,920.705322,670.30249,1170.046387,1447.534546
882.250977,819.098755,1528.983032,909.773132,927.711121,627.580811,1124.0625,1422.384644
853.003967,825.128479,1488.547974,965.567871,900.27948,566.332397,1074.435303,1370.16272
908.359375,808.025452,1461.020508,898.566101,903.229858,634.969299,1219.559692,1362.832764
887.856628,852.15448,1438.549561,904.920654,887.435791,619.927673,1128.861938,1367.046631
889.424255,829.670959,1421.234497,949.914124,942.716675,638.078125,1129.835938,1335.169922
877.390747,807.717896,1405.451172,964.946655,941.00708,610.5495,1235.457642,1408.091064
937.310669,859.01825,1472.035156,936.398682,882.036011,628.088013,1150.276001,1392.456665
909.863647,825.095459,1439.537598,907.007935,970.916504,639.687805,1162.944092,1455.926514
905.763794,882.776978,1408.319824,945.288635,885.305542,622.84491,1216.368042,1407.382935
868.856995,830.589966,1464.98584,924.87616,860.824158,616.615234,1141.188721,1343.81665
843.02533,840.234436,1431.901978,946.479919,893.968994,672.438049,1180.800293,1348.269775
829.434814,848.203552,1408.916138,914.010132,877.033813,657.319397,1167.253784,1421.854248
855.072449,842.754089,1488.822754,873.765137,875.972778,672.109558,1173.154175,1484.030273
822.815918,797.44989,1453.613403,897.842163,850.656494,630.78894,1151.936279,1384.806396
764.316772,805.766541,1467.670166,957.956848,865.585876,712.072693,1122.41687,1407.420532
835.837769,813.587708,1484.461792,881.61499,853.070801,658.768188,1187.566284,1415.892456
738.435425,823.011658,1381.165161,941.017761,833.558899,664.427185,1149.929077,1376.289062
809.696777,798.948364,1412.901855,909.216187,832.447693,652.858093,1181.498413,1408.748291
845.65625,814.33136,1420.758667,899.340088,895.711182,639.975952,1233.986328,1387.80835
900.983643,811.613647,1435.255615,988.57959,927.311646,631.200989,1192.13208,1336.228149
883.110596,763.008972,1423.385864,956.248657,870.109131,656.918884,1108.090698,1369.606079
851.489746,760.089661,1474.571289,923.869873,880.214111,662.152222,1155.848999,1300.585815
803.028687,797.759766,1416.426392,870.987976,874.402466,674.128113,1158.303833,1313.339111
902.241821,782.240784,1436.315186,881.971619,877.258545,691.715027,1176.1604,1324.090332
881.332764,808.648315,1462.75647,918.627258,897.789673,657.288025,1181.245728,1301.053955
888.321411,808.676392,1436.686768,937.083496,891.111816,646.120056,1138.811523,1264.914917
868.062012,810.127136,1412.810059,944.509888,891.653748,687.610901,1205.454468,1288.82959
829.342773,801.074768,1488.545288,944.043884,886.761902,655.037109,1176.329102,1299.262817
883.475708,786.858215,1481.378784,935.093811,847.354431,630.645813,1140.96582,1240.991089
874.246765,823.181946,1445.957275,910.133057,864.839478,635.785217,1188.747192,1317.175049
857.733276,802.152405,1432.173706,924.72937,891.133789,632.11731,1180.923096,1381.624146
855.808838,785.480408,1423.940063,934.290405,856.832336,619.646362,1109.186523,1365.39209
835.225403,756.974182,1443.191528,951.839722,885.23877,646.990356,1181.751709,1308.380615
862.859497,789.945068,1454.784302,905.787109,867.272766,627.411011,1124.097778,1273.142822
915.990479,782.911377,1514.96521,954.006714,917.108521,671.684814,1182.476685,1292.419067
828.175537,755.041687,1501.720093,980.222412,861.197754,633.897827,1166.259399,1264.359863
863.510498,780.558289,1474.469727,951.556274,911.606934,665.683716,1150.540771,1267.057983
858.768127,759.896301,1479.302979,966.53894,862.432068,657.011047,1184.110352,1280.597046
825.250183,746.705505,1497.524292,977.494385,956.190735,666.656982,1213.144409,1268.814209
857.593994,790.806946,1464.137085,969.69696,942.413879,663.134705,1200.32959,1269.239136
865.241211,766.536987,1472.292236,1003.969482,920.00592,653.048645,1154.131226,1287.512695
851.587097,841.940125,1484.632446,1012.799866,959.088013,683.472168,1179.516235,1279.436401
892.071289,829.591919,1454.333984,1013.8396,885.17981,641.161072,1104.478516,1263.416992
880.620911,794.389587,1443.025024,978.332581,908.180908,654.921143,1142.537476,1332.136353
879.132324,821.447083,1457.118042,1013.752197,942.217468,646.116699,1190.931763,1305.846069
839.256775,734.457275,1454.847046,980.46106,949.501038,666.051758,1126.840088,1259.020996
842.334656,800.790405,1456.731689,964.365295,934.711182,654.881104,1120.153809,1275.7771
845.813416,801.91748,1426.244507,970.642212,900.538452,666.814026,1162.960083,1300.860352
820.648193,768.552612,1474.871826,1026.196533,998.454712,652.398071,1146.435547,1331.024414
934.445312,857.684021,1471.644531,1004.345459,931.007507,652.928467,1134.437988,1280.766235
921.556519,804.744019,1486.318359,1050.894653,963.904846,652.289368,1159.543213,1300.807495
881.278809,771.982605,1501.143555,1068.780029,925.539124,642.125122,1131.41626,1319.736206
930.593262,756.270813,1498.724854,987.900269,907.366211,640.65625,1137.066406,1278.682739
830.880066,756.926819,1539.796631,1030.728271,885.994934,641.077209,1169.838501,1272.974609
